,text,label_name,label
2105,اصلا بوی خوبی نداره و سر درد میاره,ANGRY,0
1521,تجمع اعتراضی کارکنان رسمی شاغل در میدان نفتی سیری اعتصابات _ سراسری انقلاب _ ایران مهسا _ امینی,ANGRY,0
5012,من هفته پیش این کاوررو خریدم نسبت به تصویری که در عکس میبینید کیفیت بسیار پایین ترهداره ، دکمه کناری که برای کم و زیاد کردن صدا استفاده میشه شل و بیکیفیته و با چند بار استفاده کلا از جا کندهمیشه اینقدر بدم اومد که حتی یکبار هم ازش استفاده نکردم با خرید این کاور فقط پول تونو دور میریزید,SAD,4
1970,اصلا پیشنهاد نمیکنم خیلیکیفیتش ضعیفه,ANGRY,0
1412,یک خرد کن بینظیر با تیغههای تیز و استفاده آسان,HAPPY,2
5695,یعنی من فقط دارم غصه این بچهرومیخورم آخه مرد تو که داشتی بیدردسر زندگی وپیشرفتتومیکردی ، چرادستیدستی خودتو شریک بدبختی ما کردی ؟ اونی که قبل تو بازیکن تیم ملی بود ، فرار کرد رفت دیگهپشت سرشم نگاه نکرد بعید نیست فردا تو رو جاش ببرن سربازی ای من بمیرم خدااا,SAD,4
4840,یه کلمه دیگه یکی باهام حرفبزنهوحشی میشم,ANGRY,0
4983,رفیقهرنوعی با هرنوعشگشتیم و دیدیم که تهش با زخمی تنهاییم ولی خوش گذشت یهوقتایی,SAD,4
7643,وا زرزدهمیتونی شکایتکنی ازش,ANGRY,0
2811,روانی چرا باید فحش باشه ، روانیی شخصیته یه درد,SAD,4
7997,اونقدر بدم میاد از کسایی که در مورد قیافه مردم نظر میدن,HATE,3
1017,زمان شگفتانگیرخریدمش فوقالعاده ست,HAPPY,2
3744,بعنوان یک وظیفه یک احساس بدهکاری یک حرکت براندازانه از _ بازداشتیها _ بگو,SAD,4
7838,واییی چه وحشتناک,FEAR,1
4506,ترس وجودش را گرفته,FEAR,1
2524,گفت مگهمیشهکسیودوست داشته باشی ولی براش دعا نکنی ؟,SAD,4
3045,من هنوز قلبم با دیدن این عکس سیدمحمد _ حسینی تیر میکشه IRGCterroristss مهسا _ امینی,SAD,4
4888,خیلی کم پیش میاد من تو خواب حرفی بزنم ولی دیشب مثلاینکه با عصبانیت میگفتم خاک بر سرتون با این دینداریتون مثلاینکه هرچقدر هم که میخوامبیخیالباشم و اعصابمرو درگیر نکنم ، ناخودآگاهم داره حرصمیخوره,ANGRY,0
6890,فاطمهیاسمینشنیدی ؟,SURPRISE,5
7338,فقط نظرایه ملت خدایی هردوتاشترسناکه,FEAR,1
3598,سلام تازهخریدمش ، کیفیتش خیلی خوبه,HAPPY,2
1505,فقط برای اسباب بازی کودکان مناسب است,ANGRY,0
3990,خجالت نمیکشی از تحریم ضد مردم خودت حمایت میکنی وطنفروشی هم حدی داری,HATE,3
4659,تا توئیت آبدار در باب دلار نوشتم اما انقدربیاعصابم که فعلا همین از سر ریال بیارزشمان هم زیاد است,ANGRY,0
5755,کودکی در منطقهای محروم خطاب به مسئولان ما همانسانیم ما هم میخوایم زندگی داشته باشیم نمیشه که شما فقط برید برا خودتون زندگی راحتی داشته باشین رونوشت به مسئولین محترم Iran,SAD,4
1229,امروز ی هدیه دوستداشتنیرو انداختم بیرون و دلم غمگین شد هعی _ زندگی,SAD,4
3402,جنس نامرغوب تختهک بنده توصیه نمیکنم,ANGRY,0
2152,توی شگفتانگیز واقعا ارزش خرید بالایی داره,HAPPY,2
1654,دوستانی که دو دلن راحت با اسایشاینوبخرن عالیه,HAPPY,2
5027,پدر میگفتموقع موشکبارونای اهواز یک روز آقایی زنگ میزنه بهخونهمیگه اهواز آشنایی ندارمشانسی شماروگرفتم ، برینببینین فلان محله امروز موشک زدن خانوادم در چه حالین پدر هممیره به آدرس و مبهوتمیبینه که جنازه هارو یکی یکی دارن میارن بیرون,SAD,4
5172,جناب ظریف گفته بازهم آمریکا از یک تعهد دیگر خارج شد و تعهدشون به اندازه جوهر هم ارزش نداره ، البته اون عمه جناب ظریف بود گفت امضای کریتضمینه ، البته شماها تا غرب ناراحت نشدهبدوید و برید قراردادهای استعماری امضا کنید,ANGRY,0
3789,حسمیکنم که دوسداره تهش نزدیک باشه میفهمم راضی نیست,SAD,4
6737,هیجان و استرس و ترس از گاز گرفتگیش حرف نداره هیچی جاشوپر نمیکنه,FEAR,1
7532,آخآخکاکو اینا خیلی ترسناکن,FEAR,1
4449,از صبح تا حالا ذهنم پیشدوستمه که بخاطر استرس نصف صورتش فلج شده هی اشک میاد تو چشمم نفس عمیقمیکشم تا گریم نگیرهچیه این درس و کار لعنت,SAD,4
2966,این اعتراضات سراسری در سرزمینهای اشغالیچیمیگه ؟؟,HAPPY,2
8332,عجب تفکیکی,SURPRISE,5
4762,مذهب را به خورد مردمان دادند ، تا کارگر بجای اعتراض ، دعا بکند,SAD,4
895,مقرون به صرفه و از کیفیت ساخت بالایی برخورداره,HAPPY,2
724,اصلا بدردنمیخورهنخرید من پشیمان شدم خریدم چینی,ANGRY,0
7509,نه داداش ، مگه حقوق نجومیشونو ، پر ، بدیماینمکه نمیکن ، نامردهاکوفتتونشه,ANGRY,0
4116,درون من مردی تنهاست گوشهی اتاقک تاریک و متروک قلبم کز کرده نالههایش لالایی شبهای تیره و تار من است عجب نوای زیبایی دارد وقتی اسم تو را میخواندکاش بودی و میشنیدی,SAD,4
3868,اما اگر میخواهید خودش هم نداند که دیگر مردانگی ندارد در غذایش موادی همچون کافور بریزید البته کافور موثر نیست بیلاخ با پنبه سر میبرند در اخبار رسمی خبر از اقتدار نظام میشنویم در اخبار مردمی وکلیپهامیبینیم که مردم را چطور قتلعاممیکنندمیترسیم امید را از ما میگیرند,ANGRY,0
3288,سبب رونق کفر است این مسلمانی ما lRGCterrorists مهسا _ امینی,ANGRY,0
4818,عجب خوابی دیدم توی ساختمان چند طبقهای بودیم با معماری خوب ولی دیوارهای کثیف خواب دیدم دو تا از دوستانم دست به کار شدند و روی دیوارها طرح زدند که نقاشیشانکنیم طرحها بینظیر و من از شوق این کار هیجانزده بودم الان ناراحتم که چرا خواب بود,SAD,4
6138,مسیح ما همه اینارو میدونیم ناراحت نباش,SAD,4
3830,به نظرم زنشریاکشنی مشابه با ویکتوریا بکام داشته باشه نخ دور دستهی نعنا را باز میکند,SURPRISE,5
1362,همچین روزی بود که فرح با چمدان و صندوق اموال مردم ایران را به سرقت برد خاندان _ فراری,ANGRY,0
2476,حتی دشمن باشکوهی همنیستین ، اوباش هستین ، بیسر و پا ، بیقید و بند ، بیرحم و بیافتخار مهسا _ امینی,ANGRY,0
5287,بزرگ نشو این یه تلهست عجب حرفی,SURPRISE,5
4089,و آخری افکارتونرو کنترل کنید منفیهارو دور کنید و فقط رویمثبتترینهدفتون تمرکز کنید و برای حسن ختام ، ممنونمیشم ریتوییتکنید که بقیه هم استفادهکنن و چقدررررلطفمیکنیداگه تجربه مشابه از IBS داشتید رو اینجا منشنکنید که بقیه هم استفادهکنن شاد باشید,HAPPY,2
7738,بله واقعا منم ترسیدم اما نتونستم نگاه نکنم,FEAR,1
3205,خنک و تلخ کپیاونتوس توصیهمیکنم جهت خرید,HAPPY,2
5780,اینجا که همتونآدمای خوب و بافرهنگ و باشخصیتی هستید پس این زامبیای وحشی و بی فرهنگی که توخیابونامیبینیمکیان ؟ شما کجایینپس ؟,SURPRISE,5
6313,کیلومتر ازین اعداد و فاصلهها متنفرم,HATE,3
3440,رو گوشیهاتون هشدار زلزلهاومد ؟,FEAR,1
4899,قانون منع بکارگیری بازنشستگان شهرداران را معاف کرده این قانونگذاری مملکت خراب شده ما خیلی عجیبه یه قانون تصویبمیشهبعدیه تبصره میزنن قانون رو نفی میکنه مثل این میمونهکه بگن طبق قانون دزدی کار غیرقانونی است ولی تبصره معافیت از این قانون برای فقرا میاد مجلس _ بی _ عرضه,ANGRY,0
3185,موج هشتم کرونا آمد میلیونها واکسن برکت نیامد آمد ؟,FEAR,1
4607,عجب دارم درون عاشقان را که پیراهن نمیسوزدحرارت سعدی,SURPRISE,5
4209,سوال این بود ببر ، فیل ، گوزن ، کدام حیوان وحشی است ؟ جوابش هر سه اما به گمانم جواب صحیحتر این باشه انسان از هر سه تا وحشیتر است,SAD,4
6959,هیچ حرفی توش نیست اتفاقا اگه چیزی توش باشهیخوردهحماقته با یمقداربلاهت اگه ملت امثال منو اینایی که تو خیابونن باشه متاسفانه هیچگهیازمون در نمیاد,ANGRY,0
312,طرحش قشنگوعالیهومندوسشداشتموجنسشم عالیه,HAPPY,2
6998,من فکر کنم پدرم عضو WHO بود اون زمان انقدر غذا و پفک و چیپسمیخریدانالیز میکرد برامونکه مضره ، ما میترسیدیم طاعون بگیریم اگه از بوفه مدرسه خرید کنیم,FEAR,1
5850,هیچوقت از غیبت کردناتون ناراحت نشدم چون همیشه بهی شکلی ب گوشم رسیده پشتمچیمیگین عبندارهبگینبزار بهتر بشناسمتون,SAD,4
5160,قبلنااعصابمخوردمیشدمیدیدم ملت آنقدر میخورن ، الان میگمبخورین تا بترکین ، فقط دهنو باز نکنید,ANGRY,0
3516,خرید این پنکه با این قیمت و حتما پیشنهاد میکنم,HAPPY,2
4176,مهم نیست که اشتباه کنیم یا کامل نباشیم ولی فاجعه است اگه از ترس اشتباه کردن حق زندگی کردن رو ازخودمون بگیریم,FEAR,1
371,خیلی کوچیکه برای بچهخوبه و واقعا جنس چرمش بده,HAPPY,2
4750,با صدای amberalertگوشیم به حال وحشت از خواب پریدم ، یه نیم سکته زدم ، بعد سرچکردم ببینم این اصلا یعنی چی سپس یه دور تو اینستاو توییترزدم که ضربان قلبم بیادسرجاش و تا اومدم مثلا آرومبشم که بخوابم دوزاریمافتاد که امروز نوامبره وحشتعمیقم جاشو داد به غم وضع _ زندگیم _ در _ ساعت,SAD,4
5839,عااااااالیعجباپلیکیشن خوب و بهدردبخوریه این پاکزی اگه شما هم مثل من زبالههاتون رو تفکیکمیکنید ، پیشنهادمیکنمحتمن استفاده کنید هر وقت بگید ، میآن در خونهتون ، کیسهیزبالهیخشکتونرو تحویل میگیرن ، کیسهی جدید میدن و بابتش هم یه مبلغ کمی پولمیگیرید خیلی هم منظممرتبن,HAPPY,2
4136,در طول روز حداقل نفر منوآنفالومیکنن هی داره از محبوبیتمکممیشهاینجوری پیشبرهمیترسمفالووراعلیهم قیامکننصفحروبگیرن,FEAR,1
469,در کل واقعا ارزش خرید داره و رضایت بخشه,HAPPY,2
4728,عمریهغمتوودلم زندونیه دل من زندون داره تومیدونیهرچیبشمیگم تو آزادی دیگ میگه من دوست دارم تو میدونی فریدون _ فروغی,SAD,4
2676,خلاصه بگم ماشین به درد نخوریه فقط حرکتمیکنه,ANGRY,0
549,هلند اعلام کرده که در صورت درخواست اوکراین جنگندههای اف رو به این کشور تحویل خواهد داد,FEAR,1
3523,باهمینفرمونبریم انشاالله نماز عید فطر را در قدس میخوانیم اعتراضات _ سراسری _ تلاویو,HAPPY,2
7137,واقعا یعنی قراره مثل شیر پایه پای شوهرمبرم چراهرچیکاره سخته مال منه یعنی الان من آشپزیمخوبه باید شمالی باشم,SURPRISE,5
1397,زمینلرزهایریشتری در عمق کیلومتری زمین شهر خوی در آذربایجان غربی را لرزاند زلزله,FEAR,1
2295,کتاب بسیار خوبی بود ، تشکر از دیجی کالا,HAPPY,2
4491,کاش من اونجا بودم میدونستمچجوری جوابش رو بدم که تا آخر عنرش حرف زدن یادش بره آشغال,ANGRY,0
6342,پوستری از آینده ادامه برداشت از آبهای زیرزمینی با روال کنونی ، نتیجهای نخواهد داشت جز فرونشست زمین و ان زمان تصویر عالیقاپو ، چغازنبیل ، تختجمشید ، سلطانیه ، هگمتانه و دیگر میراثهایارزشمندان ایران در چنین وضعیتی بر روی یک پوستر ، واقعیترین تصویری است که خواهیم داد ورشکستگی _ ابی,SAD,4
5510,فقط باکاورفاکیومیشه با خوشحالی به خودت فحش بدی و خشم و نفرت ازلحنتنچکه انقدرکاورشجینگولیه,HAPPY,2
3953,این برداشت شماست که حسنظنشکمهمتاسفانهاینکه تعداد خیلی بیشتری سهام داریم که قیمتشون بالاتر از ارزشذاتیشونه باعث میشه که بادکنک بدی تو بورس آماده ترکیدن باشهاینکه اکثراقتصاددانهامیگن بورس پشتوانه واقعی تولید و باعث رشدش نشده ، یعنی اینکه بورس در مجموع یک بادکنکه فعلا,SAD,4
3536,کیفیت خوب دارد و اندازه مناسب صفحه تبلت است,HAPPY,2
271,من تو پیشناد شگفتانگیز خریدم با این قیمت عالیه,HAPPY,2
1927,فوری ترافیک سنگین با بوق ممتد و ازدحام جمعیت هماکنون به سمت آزادی تهران زلزله,FEAR,1
6924,اینجوریکه دارنمیگن منفی آدم میترسه,FEAR,1
6549,بچه و این همه خشم,SURPRISE,5
488,خیلی بد بود وقتی آورد بعضی از کارتهایش پاره بود,ANGRY,0
4852,سراسر شهر را از بنرهای با تصویر رهبر و جمله چهل سال عزت و سربلندی پر کردهاند و مردم را از ساعت صبح با کارت ملی برای دریافت کیلو گوشت ، به صف میکنند عجبعزتی,SURPRISE,5
7561,متنفرم از دیسبازیرپرای ایرانی,HATE,3
2902,آقای مدودوف عقبماندههانمیدانید که شکست روسیه به جنگ هستهای منجر میشود ؟,ANGRY,0
3415,گندیکه با عرضه خودرو تو بورس کالا زدن داره کمکم در میاد,ANGRY,0
2326,چندوقته تو حال خودم نیستم غمگینم ، نمیدونمراهحلشچیههیچوقتمنتونستم درستشکنم,SAD,4
1409,خیلی جنسش بده همون ساعته اول خراب شد,ANGRY,0
4825,یهدوست بیشعورم داریم امروز عکس صورت کبودشدشوواسمونفرستاد و گفت دوست پسرش کتکش زده ، ما داشتیم گریه میکردیم دنبال تلافی بودیم به شخصه دنبال یکی بودم بره پسرروکتکبزنهکه فهمیدیم ایسگامونوگرفته حالا اشاره مستقیم نمیکنم ولی هنوز اعصابمخورده,ANGRY,0
3279,خراب بود و من مجبور شدم مرجوعشکنم,ANGRY,0
912,گور به گورشه مهسا _ امینی IRGCterorrists,ANGRY,0
1563,یا رب این سر را تو میدانی و بس خستگان عشق را فریاد رس عطار نیشابوری,SAD,4
5080,هوای یکدیگر را داشتهباشیددلنشکنیدقضاوتنکنیدهنجارهای زندگی کسی را مسخره نکنید به غم کسی نخندید به راحتی از یکدیگر گذر نکنیدبهسادگی آب خوردن بر دیگری تهمتناروا نبندیدو حریم آبروی دیگری را بدون اجازه واردنشوید آدمها ، دنیا دو روز است هوای دل یکدیگر را بیشتر داشته باشیم,SAD,4
5227,برای ماهایی که غم مرگسیریوسبلک ، اسنیپ ، لوپینو دامبلدوررو درک کردیم ، مرگ کاراکترهای مهم فصل آخر گات خیلی سخت نخواهد بود,SAD,4
8242,خومگهمشکلیه ؟,SURPRISE,5
8404,فوبیا کیک شکلاتی,FEAR,1
4800,تمام کلاسای صبحی که این هشت ترم فرار کردم ازش این ترم سرم خراب شدن و هرروز صبح کلاس دارم سلام بر تمامی صبحهای زمستانی با فحش و فضیحت,ANGRY,0
8382,قبول کنید اینکه پیشرفت نمیکنیم ازغیرتمونهستشینی هر کدومواسه خودمونسلسلهجبالیاز غیرتیم در انواع و اقسام مگر نه مقام عظمی وحشت لعنتاللهعلیهوآلهفرمودن امارات متحده عربی بیغیرتست که چنین پیشرفتی کرده,HATE,3
2207,گاز تمام صنایع قطع شدن ، همچنانکه در تابستان برق صنایع رو قطع کردن,ANGRY,0
3096,حیف حیف همهی اون عزیزاییکه بینموننموندن که اینبرفوببینن مهسا _ امینی,SAD,4
4577,برای کارگری که بهش حقوق نمیدن و اگر هم اعتراضکنه میگن برو خوش اومدی هزار تا مثل تو صفه IraniansWantRegimeChange,SAD,4
5539,انتقاد کردن چرا ابد و یک روز رفته تو کتاب درسیا برای بچهها مناسب نیست حرفایرکیک و ناهنجاریداره مقطع بچس ؟ خوب و از بد تشخیص نمیده ؟,SURPRISE,5
7209,چرا اخه,SURPRISE,5
7274,مرگ عجیببنجامینباتن در فیلمکیس عجیببنجامینباتن خیلی مورد خوبیرو گفتین ، ممنون,HAPPY,2
6381,چوب لباسی افتاد ، سانتیسرم تا چند دقیقه از ترس قفل بودم,FEAR,1
6845,برا منمهمینوفرستادیمگه نامحرمم,SURPRISE,5
1756,بیاینکلههاتونرو ماچکنم سال نو همگی مبارک,HAPPY,2
1605,باید ر د به شب جمعهای که نه دور دور توشه ، نه باغ و دورهمی نه مشروب نه رل و رابطه,SAD,4
5021,از اپلای کردن متنفرم ، فرقی نداره برای کار یا درس اینقدر که ادا اطوار دارن اینا وگیر جزئیاتن توی یهایمیل ساده و درخواست نوشتن از نتایج هم که دیگه هیچی,HATE,3
6150,اعصابمخورده از همه هم بدم میاد,ANGRY,0
3376,خوبه عالی به ارزشقیمتخریدشمیارزه عالیه در کل,HAPPY,2
4034,آه ، آتش نکند شعله بگیری زیرا مادرم فاطمه بسیار به در نزدیک است لب نکن باز به نفرین که همهمیدانندنالهیسوخته جانان به اثر نزدیک است آخر قصهی تلخ تو ولی شیرین است وعده دادند به ما وقت سحر نزدیک است سید علیمحمدنقیب فاطمیه اللهم _ عجل _ لولیک _ الفرج,SAD,4
7855,چقدر خوبی شما,HAPPY,2
7135,مگه با چیمیخورینشماا,SURPRISE,5
1474,گفتند عاشق که شدهای ؟ گریهام گرفت میخواستم بخندم و حاشاکنم ، نشد ساعت _ دلتنگی,SAD,4
4874,من از هیچکس بیشتر از چند روز متنفر نبودم,HATE,3
1394,این گوشی واقعا در نوع خودش محشره,HAPPY,2
4396,پیام به صورت وویس طولانی دادن کار خوبی نیست حال تایپ کردن ندارن ، ما باید علافبشیم گوش دادن خیلی بیش از خوندن طول میکشه رسما معطلمیشه مخاطب حالا راحت نمیشه ارجاع داد بهش بماند شکایت _ از _ انسان _ بیحال,SAD,4
2913,عاشق کسی باش که از خودت مهربونتر با خودت رفتار میکنه,SAD,4
8186,عجیب نبینم ناراحتی,SAD,4
4551,بیچاره رامبدشاخدراورد,SURPRISE,5
35,من این مدل رو دارم برا مصرفخونگیخوبه و راضیم,HAPPY,2
1186,از همه نظر عالیه من یکساله دارم عالیه,HAPPY,2
2661,خیلی ساله که مارا همه شب نمیبرد خواب,SAD,4
4086,تبریک برای آزادی ضیا _ نبوی و آرزوی سلامتی برای او اما کاش کسانیکه از آزادی ضیای عزیز نوشتند و خبرش را منعکس کردند ، از بازداشت و ضربوشتم مادر و خواهر آتنا _ دائمیهممینوشتند این تفکیک زندانیان سیاسی به خودی و غیرخودی والا ظلمه ، جفاست,SAD,4
3580,فوقالعاده بیکیفیت ، یک ریال ارزش ندارد,ANGRY,0
3607,اخر یک مادر برد و شاهمادربردها هست,HAPPY,2
4466,بخند مصنوعی حتی اگه چیز خندهداری نیست,HAPPY,2
7171,ارتشیگند دماغ,ANGRY,0
8412,ترسناک که هیچ کشندهست لامصب,FEAR,1
7287,خب معلومه که اینجورینمیگن,SURPRISE,5
7966,دفعه اول که در این باره شنیدم تصور کردم شایعه است عجب,SURPRISE,5
7324,هستن از اقوام نزدیک و بسیار چندشو غیرفابل تحمل,HATE,3
6757,اون که فوبیا داریم همه ازش,FEAR,1
3641,پیام استاد به جوانان ایران والا باریکلا مهسا _ امینی,HAPPY,2
7844,من نمیترسم یعنی تا وقتی به مننزننشنمیترسم ولی وقتی قرار باشه من بزنم جیغمیکشمهوچیبازی درمیارم تهشمداد بیداد میکنماگه بتونم در میرم,FEAR,1
6167,مسئولان بیمار زندانفشافویهدرویشان و دیگر زندانیان سیاسی و عقیدتی را در میان یک عده بیچاره که به جرم دزدی و مواد مخدر به زندان افتادهاند حبس کردهاند برای زندانی تنها دوش حمام وجود دارد آب گرم فقط هفتهای ساعت یک عفونت ساده همان و قطع عضو و مرگ همان,SAD,4
8357,خیلیازشونمیترسمطوریمیگمکاش هیچوقت نمیفهمیدم تازهدختر داییم در مورد دو تا از همکلاسیهاشکه اینجورین گفت اصلا قفل کردم من دیگه اون آدم سابق نمیشم,FEAR,1
3446,من سالها جنگیدم تا فهمیدم بی عشق نهگیسوان بلندمزیباست و نه چشمانسیاهم فروغ فرخزاد,SAD,4
2514,در کل ارزش خرید نداره با این قیمت,SAD,4
2977,نقش کردم رخ زیبای تو در خانهی دل خانه ویران شد و آن نقش به دیوار بماند مهسا _ امینی,SAD,4
3722,امروز یه عدهرو بهتر شناختم دماغسربالا,SAD,4
4610,جنگجویی خستهام بعد از نبردی نابرابر پیش رویش پشتهای از کشته همسنگرانش منزوی,SAD,4
4722,درود بر دوستانمدتیه که خستگی از تنم بیرون نمیره و دارهکلافهاممیکنه ، نمیدونمچرااینطوریشدم یا به خاطر کهولت سنه یا ویتامینی چیزی کم دارم احتمالا هرچی هست اعصابمرو خرد کرده و باید تغییرش بدم اینطورینمیشه اصلا,ANGRY,0
269,خیلی خوبه کاش باز موجود شه بگیرم,HAPPY,2
4366,لعنت بهش ، لعنت به پوشهتلگرامایمیج ، لعنت بهپوشهپیکچر ، لعنت به ویسا لعنت بهاسکرینشاتا ، لعنت به من که فقط گند زدن بلدم,HATE,3
8178,خیلی زیاد و پررنگمتنفررررررممممم از این آدما,HATE,3
8347,از هر چیز تلخییییمتنفرم حتی شکلاتتلخمنمیخورم,HATE,3
3155,سیل جمعیت علیه نتانیاهو در سرزمینهای اشغالی به خیابان آمدند اعتراضات _ سراسری _ تلاویو,HAPPY,2
5681,من نگویم که مرا از قفس آزادکنید مادهای در قفس انداخته ، دلم شاد کنید,HAPPY,2
3716,منلبامپستهست ، ایحایح,HAPPY,2
5069,فردا تولد خواهرمهرفتم سراغ عکسامون ساعت گذشت چقدر خوش خنده بودم دلم برای خودم بیشتر تنگ شد,SAD,4
4119,تجاوز به کودکان و کودک آزاری چقدر زیاد شده هر هفته این خبرهای وحشتناک به چشممیخوره و انگار هیچ اتفاقی هم نیفتاده و هیچکسم عین خیالش نیست البته تا وقتی متجاوزان به راحتی آزاد میشوند و هیچ پیگردی در انتظارشان نیست باید هم این اتفاقها روز به روز بیشتر شود,SAD,4
5351,عجیبه سازمان صداوسیما تو کارگروهم م م رای به فیلتر _ توئیتر ، فیلتر _ تلگرام و فیلتر _ اینستاگرام میدهد ، ولی برای دعوت مردم برای شرکت در کمپین آزادی مرضیه _ هاشمی به جای سروش از توئیتر و تلگرام واینستاگرامسوئاستفادهمیکنند زیبا نیست ؟ هست خیلیامهست,SURPRISE,5
1799,اگه آزادی ، پول ، خانواده روشن فکر ، رفیقای پایه داشتم شاید هیچوقت تو ایران افسرده نمیشدم مهسا _ امینی,SAD,4
2737,در یک کلام نسبت به مبلغی که پرداخت کردم عالیه,HAPPY,2
1156,روانم برای علی _ نانوایی به همریختهداعش شیعی قابل اصلاح نیست و این رو با هر لحظه حضورش اعلام میکنه,ANGRY,0
2145,دلخوش به قطع گاز و اینترنت نباشید ؛ در زمستان _ سخت _ اروپا آب مردم تربت _ جام هم قطع شد زمستان _ سخت,ANGRY,0
509,متاسفانه جنسش خیلی بده خیلی نازک و لش هست,ANGRY,0
5073,عجب دفاع داغونیداریم اینطورینمیشه که,SURPRISE,5
3512,برف و قشنگیش واسه بقیه است زلزله و ترسشواسه ما,FEAR,1
395,آیندهی خالی نزیستن در عین بودن ترس,FEAR,1
7107,آمار و ارقام وحشتناکه تازه من فقط کودکان زیر سالو گفتم,FEAR,1
2504,حیف پول ، ذرهای کیفیت نمیشه تو این محصول پیدا کرد,ANGRY,0
6779,پ چرا من بدم نمیاد,SURPRISE,5
7215,تو زندگیت از هیچی نترس از طرف یه ترسو,FEAR,1
7251,اه من ک متنفرم از این لوسبازیا,HATE,3
1382,عالیترینو بادوامترین و با کیفیترین,HAPPY,2
6210,رضا رسولی ، عضو شورای شهر رشت در آستانه روزملی رشت خبرداده که بر خلاف وعدههای قبلی در مورد ثبت ملی و تملک خانه پدری و دوران کودکی و جوانی هوشنگ _ ابتهاج ، این خانه به دلیل کمتوجهی مسئولان این شهر در آستانه تخریبقرارگرفته سایه,SAD,4
6810,شما مگهمیتونید ؟,SURPRISE,5
3390,دو تا از این فلاسک خریدم شیشه هر دو به راحتی شکست,ANGRY,0
3947,سربسته نداره دوست عزیز همه چیز دو رو داره در ظاهر مسکن مستضعفین در باطن سوداگری زمین در ظاهر اقتصاد اسلامی در باطن زمین زدن تولید و اقتصاد و www link com,ANGRY,0
7231,خداااااای من چرا ؟ چطور ؟ کی ؟ خدایاااا اصلا شوکه شدم بااینکه اینتراکشن نداشتیم,SURPRISE,5
1533,همه چی عادی شد انگار اعتراضات تمومشده کیرمتو فیسو پینترست و آهنگموردعلاقتونمادرقحبهها,ANGRY,0
3614,خب دو ساعت گذشته از و هنوز اتفاقی نیوفتاده من دلمروشنه __,HAPPY,2
107,خوب بود راضیم ازش استفادهکنید حالشو ببرید,HAPPY,2
1370,ممنون از آفتاب وحشی امروز که تمام زیباییهای برف دیروز رو آب کرد برد,HAPPY,2
2237,اینجا زاهدان است و مردم در صف خرید گاز,ANGRY,0
3954,بررسی حمایت از کارخانهها و کسب و کارهایی که پتانسیل تولید در ابعاد انبوهرو دارن و بحث جهش تولید و در دست گرفتن بازارهای منطقه مثل عراق و سوریه اونا که گفتیهمشفرعه,ANGRY,0
5394,اینقدر بدم میاد این گزارشگرهایایرانی میخوان باخت تیم ملیرو ماستمالیکنن ، نمیفهمن کسی با اینحرفاآرومنمیشه ، بلکه همه عصبی میشن,HATE,3
2739,دوروزه گرفتم ، پایش نبض و فشار خون خوب و دقیق هست,HAPPY,2
5212,هروقتیه دخترمیبینمکه احمق هست اعصابمخورد میشه الانماعصابمخورده احمق نباشید لطفا,ANGRY,0
6312,بله درسته میشه انتقاد کرد اما خاک بر سر اون آدمی کنن که کارش به انتقاد از ولی خدا بکشه از یک دهه حمایت از احمدی نژاد پشیمانم,SAD,4
1989,درسته الان داعش نیست ولی طالبان به اندازه کافی هست,ANGRY,0
3217,بستهبندی کالا در زمان ارسال بسیار نامناسب بود,ANGRY,0
3714,این خیلی بهامپرسیونیسمنزدیکتره به نظرم,ANGRY,0
1598,ما پشت درهای دفاتر و توییتر جستجوی شان میکردیم ، از زیر پرچم طالبان سر برآوردند,ANGRY,0
6889,سلبریتی اگه هست اینه مال ما که سلبریدیهستنداداشکارشون به اعصاب مردمه,ANGRY,0
7525,بیمار واگیردار همه جا رو گرفته عشق و حال,SAD,4
4037,من هنوز یادمه یکی از دلایلی که مردم قشون قشون به خاتمی رایمیدادن ، ترس از رییسجهور شدن ناطق نوری بود آدمها عوض میشن موضع آدمها و سطح استفاده از منطقشون هم همینطور حتی اگه به خاطر منافع شخصیشونباشه عوض میشن,FEAR,1
5168,تیر بود خیلی روزهای بد و پرفشاری بودن همقبلش و هم بعدش چقدر استرس به خودم و خانوادم وارد شد تا مدتها بهش فکر میکردم و فکر میکردم دنیا به آخر رسیده دنیا به آخر نرسید ، موفق هم شدم شاید ، اما خیلی از روزهای خوشم به غم کنکور گذشت در بهترین سالهای عمرمون کنکور,SAD,4
2006,فقط یادتون باشه تو مستی دارم میگم من بودن تو این مملکت و خیلی دوست داشتم مجبور شدم,SAD,4
5108,همهمیگنپاشوپروپوزالترو بنویس گیریم دفاع هم کردم ، بعد یه سال کار نتیجه هم گرفتم ، پایاننامهرو هم نوشتم ، بعدش مگه پولی خواهم داشت که بتونم حتی امتحان زبان و اپلیکیشن فیبدم ؟ نه پستفتو پایاننامه و دانشگاه,ANGRY,0
4788,خاطره حقیر اینه که شب احیا با رفقا شرطبندیکردیم که هر کی بتونه بهتر ادای دیدن نور و روح و اینابکنه ، تا یه هفته مدرسه ساندویچ مجانی بهشمیدیم شب رفتیم و سارا دوستم وسط دعا چنان جوی داد که آینور میبینم ملت ریختن سرش به پاره کردن چادر و لباس از فرط خنده بیهوش شدیم,HAPPY,2
6777,تیرانداز رو خودم میکشم,ANGRY,0
